id_denuncia;tipo_de_denuncia;id_violencia;tipo_violencia;periodo_dia;endereco;estado;nome;idade;identidade_de_genero;orientacao_sexual;etnia;escolaridade;genero_biologico
926;Invalido;926;Psicologica;Noite;Jardim Sarah Fernandes, 264;PR;Helena da Cunha;21;Homem Transgenero;Assexual;Indigena;Ensino Medio Incompleto;Masculino
927;Agressao;927;Fisica;Noite;Trecho Carlos Eduardo Correia, 861;PI;Sr. Luiz Henrique Andrade;nan;Homem Cisgenero;Assexual;Branco;Ensino Superior Completo;Feminino
928;Outros;928;Fisica;Noite;Colônia Caroline Garcia, 39;AL;Cecilia Sá;194;Nao-Binario;Heterossexual;Negro;Ensino Medio Completo;Feminino
929;Assedio;929;Fisica;Manha;Lago Emilly Cavalcanti, 499;XX;Lorenzo Monteiro;22;Mulher Cisgenero;Assexual;Amarelo;Pos-graduacao;Masculino
930;Discriminacao;930;Patrimonial;Manha;Lagoa Rocha, 694;RR;Sr. João Miguel Vargas;162;Homem Cisgenero;Bissexual;Pardo;Ensino Superior Completo;Feminino
931;Outros;931;Psicologica;Noite;Morro de Cunha, 512;PR;Théo Costa;37;Mulher Cisgenero;Heterossexual;Negro;Ensino Superior Completo;Feminino
932;;932;Moral;Tarde;;;;10;;;;;
933;Invalido;933;Moral;Tarde;Loteamento Costa, 136;AL;Vinícius Jesus;74;Mulher Cisgenero;Assexual;Pardo;Ensino Superior Incompleto;Feminino
934;Discriminacao;934;Fisica;Noite;Conjunto Oliveira, 390;RR;Apollo Pires;103;Homem Cisgenero;Heterossexual;Indigena;Ensino Medio Incompleto;Masculino
935;Invalido;935;Moral;Tarde;Lagoa Ana Julia Garcia, 96;MT;Anna Liz da Rocha;97;Nao-Binario;Assexual;Branco;Ensino Fundamental Completo;Masculino
936;Agressao;936;Patrimonial;Noite;Aeroporto Vitor Hugo da Luz, 177;SP;Isabela Correia;41;Homem Transgenero;Assexual;Amarelo;Ensino Fundamental Completo;Feminino
937;Violencia Domestica;937;Sexual;Noite;Jardim de Cavalcanti, 631;MT;Sra. Maria Laura Brito;66;Mulher Cisgenero;Pansexual;Indigena;Pos-graduacao;Feminino
938;Assedio;938;Fisica;Tarde;Estrada Moreira, 148;MG;Cecília Santos;nan;Nao-Binario;Homossexual;Pardo;Ensino Medio Incompleto;Feminino
939;Outros;939;Moral;Noite;Distrito Camargo, 559;AL;Dra. Sophia Albuquerque;nan;Mulher Transgenero;Pansexual;Indigena;Ensino Fundamental Completo;Feminino
940;Outros;940;Patrimonial;Madrugada;Lago Anthony Gabriel Cavalcanti, 954;XX;Maya Cassiano;104;Mulher Cisgenero;Pansexual;Amarelo;Pos-graduacao;Feminino
941;Agressao;941;Psicologica;Noite;Distrito de Teixeira, 814;XX;Valentina Vargas;70;Homem Cisgenero;Homossexual;Branco;Ensino Superior Completo;Masculino
942;Agressao;942;Fisica;Manha;Chácara de Pinto, 269;GO;Ian da Rosa;nan;Homem Cisgenero;Homossexual;Branco;Ensino Superior Incompleto;Masculino
943;Assedio;943;Moral;Manha;Viaduto de Rios, 716;SC;Helena Carvalho;94;Homem Cisgenero;Heterossexual;Indigena;Ensino Superior Completo;Feminino
944;Assedio;944;Psicologica;Tarde;Campo Yago Pimenta, 634;TO;Ian da Costa;31;Homem Transgenero;Homossexual;Indigena;Pos-graduacao;Feminino
945;Agressao;945;Fisica;Noite;Estação de Machado, 751;BA;Milena Cirino;nan;Nao-Binario;Pansexual;Amarelo;Ensino Superior Completo;Feminino
946;;946;Fisica;Madrugada;;;;50;;;;;
947;Invalido;947;Moral;Tarde;Aeroporto Carolina da Rosa, 517;TO;Josué Pimenta;11;Homem Transgenero;Heterossexual;Amarelo;Ensino Fundamental Completo;Masculino
948;;948;Sexual;Manha;;;;110;;;;;
949;Assedio;949;Patrimonial;Manha;Loteamento Maysa da Mota, 643;PR;Bárbara Pereira;73;Mulher Transgenero;Heterossexual;Pardo;Ensino Superior Completo;Feminino
950;Invalido;950;Sexual;Tarde;Estrada de Moraes, 141;RN;Sra. Alícia Araújo;25;Homem Transgenero;Bissexual;Branco;Ensino Medio Completo;Feminino
951;Invalido;951;Sexual;Manha;Campo Pimenta, 177;MS;Hellena Cardoso;66;Homem Cisgenero;Bissexual;Negro;Ensino Medio Completo;Masculino
952;Discriminacao;952;Psicologica;Manha;Quadra de Câmara, 479;SC;Sarah da Luz;nan;Homem Cisgenero;Bissexual;Amarelo;Ensino Fundamental Incompleto;Masculino
953;Agressao;953;Psicologica;Tarde;Feira Liam Pastor, 248;AL;Sr. Ravi Ferreira;nan;Nao-Binario;Assexual;Negro;Ensino Superior Incompleto;Feminino
954;;954;Moral;Tarde;;;;5;;;;;
955;;955;Sexual;Manha;;;;52;;;;;
956;Invalido;956;Sexual;Manha;Feira de Marques, 146;RO;Marcelo Fernandes;22;Homem Cisgenero;Pansexual;Amarelo;Ensino Superior Completo;Feminino
957;Violencia Domestica;957;Moral;Madrugada;Alameda Almeida, 104;MT;Nathan Alves;nan;Homem Transgenero;Pansexual;Indigena;Ensino Superior Completo;Masculino
958;Assedio;958;Sexual;Noite;Jardim Heitor Duarte, 499;AC;Dr. Luiz Gustavo Rodrigues;51;Homem Transgenero;Homossexual;Pardo;Ensino Superior Completo;Masculino
959;Invalido;959;Psicologica;Manha;Quadra de Moreira, 445;MS;Gabrielly Freitas;81;Mulher Transgenero;Assexual;Pardo;Ensino Superior Completo;Masculino
960;Invalido;960;Sexual;Noite;Passarela Davi Luiz Brito, 48;DF;Dra. Isabelly Brito;28;Homem Cisgenero;Bissexual;Pardo;Ensino Medio Completo;Feminino
961;Violencia Domestica;961;Moral;Noite;Viaduto Luiz Miguel Ribeiro, 545;CE;Luigi Duarte;nan;Mulher Cisgenero;Homossexual;Negro;Ensino Fundamental Incompleto;Masculino
962;;962;Fisica;Noite;;;;2;;;;;
963;;963;Sexual;Noite;;;;89;;;;;
964;;964;Sexual;Tarde;;;;17;;;;;
965;Agressao;965;Sexual;Noite;Viaduto Marques, 56;XX;Dr. Yago Cavalcanti;76;Mulher Transgenero;Pansexual;Pardo;Pos-graduacao;Masculino
966;Discriminacao;966;Fisica;Madrugada;Avenida de Mendes, 306;AL;Guilherme Azevedo;nan;Homem Transgenero;Heterossexual;Negro;Ensino Fundamental Completo;Masculino
967;Invalido;967;Fisica;Manha;Passarela Silveira, 825;ES;Rafael Cardoso;50;Homem Cisgenero;Bissexual;Amarelo;Ensino Fundamental Completo;Masculino
968;Invalido;968;Sexual;Manha;Residencial de Sousa, 855;SP;João Lucas Fogaça;75;Homem Transgenero;Bissexual;Indigena;Ensino Fundamental Completo;Feminino
969;Assedio;969;Psicologica;Noite;Largo Yasmin Melo, 334;XX;Henry Gabriel Cassiano;40;Nao-Binario;Homossexual;Negro;Ensino Fundamental Incompleto;Feminino
970;Violencia Domestica;970;Psicologica;Manha;Quadra de Porto, 133;DF;Maria Júlia Cassiano;nan;Homem Transgenero;Pansexual;Negro;Ensino Medio Completo;Masculino
971;Agressao;971;Fisica;Manha;Quadra de da Rocha, 293;DF;Ana Cecília Vargas;148;Nao-Binario;Assexual;Branco;Ensino Medio Incompleto;Masculino
972;Assedio;972;Psicologica;Madrugada;Praça Oliveira, 421;SP;Oliver Silveira;13;Mulher Transgenero;Heterossexual;Negro;Ensino Medio Incompleto;Feminino
973;Violencia Domestica;973;Psicologica;Tarde;Estação Mendonça, 770;XX;Júlia Moura;89;Nao-Binario;Bissexual;Negro;Pos-graduacao;Masculino
974;Assedio;974;Patrimonial;Tarde;Vila Esther Novais, 650;PA;Leonardo Cardoso;163;Mulher Cisgenero;Bissexual;Negro;Ensino Fundamental Incompleto;Feminino
975;Outros;975;Sexual;Noite;Trecho de Rodrigues, 543;XX;Theo da Cunha;27;Homem Cisgenero;Homossexual;Indigena;Ensino Fundamental Incompleto;Masculino
976;Invalido;976;Fisica;Noite;Viaduto Lima, 278;RO;Dr. Calebe Silveira;12;Homem Cisgenero;Heterossexual;Indigena;Ensino Medio Completo;Masculino
977;;977;Moral;Noite;;;;33;;;;;
978;;978;Moral;Tarde;;;;38;;;;;
979;Agressao;979;Fisica;Tarde;Distrito de Fernandes, 172;RO;Maria Flor Novaes;94;Mulher Transgenero;Homossexual;Indigena;Ensino Medio Completo;Feminino
980;Violencia Domestica;980;Psicologica;Manha;Chácara José Miguel Macedo, 706;AL;Sra. Luiza Cunha;90;Homem Transgenero;Pansexual;Branco;Ensino Fundamental Completo;Masculino
981;Invalido;981;Fisica;Manha;Distrito Isabel Novaes, 656;AL;Ayla Macedo;53;Mulher Cisgenero;Homossexual;Negro;Ensino Fundamental Incompleto;Feminino
982;Violencia Domestica;982;Psicologica;Tarde;Lago Castro, 917;XX;José Pedro Barros;81;Mulher Transgenero;Heterossexual;Negro;Pos-graduacao;Feminino
983;Outros;983;Moral;Madrugada;Campo Caldeira, 989;XX;Alexandre Macedo;99;Nao-Binario;Homossexual;Indigena;Ensino Superior Completo;Feminino
984;Outros;984;Psicologica;Noite;Rodovia Sousa, 191;CE;Mathias da Luz;108;Mulher Cisgenero;Bissexual;Amarelo;Pos-graduacao;Feminino
985;Discriminacao;985;Moral;Manha;Jardim Enzo Duarte, 885;PA;Isis Brito;33;Homem Cisgenero;Heterossexual;Branco;Ensino Medio Completo;Masculino
986;Invalido;986;Sexual;Noite;Vale Maria Alice Santos, 722;PR;Dante Santos;67;Mulher Transgenero;Bissexual;Negro;Ensino Fundamental Completo;Masculino
987;;987;Psicologica;Noite;;;;1;;;;;
988;Discriminacao;988;Psicologica;Noite;Campo de Vieira, 358;AP;Raquel Camargo;142;Nao-Binario;Pansexual;Indigena;Ensino Medio Incompleto;Feminino
989;;989;Sexual;Madrugada;;;;101;;;;;
990;Discriminacao;990;Patrimonial;Noite;Condomínio de Fernandes, 882;AC;Emanuel Campos;45;Homem Cisgenero;Assexual;Branco;Ensino Superior Incompleto;Masculino
991;Assedio;991;Patrimonial;Manha;Trevo Gustavo Cavalcanti, 407;DF;Antony Azevedo;99;Nao-Binario;Homossexual;Amarelo;Ensino Superior Incompleto;Masculino
992;Assedio;992;Sexual;Manha;Feira de da Rosa, 437;PR;Sra. Nina Gonçalves;105;Nao-Binario;Pansexual;Amarelo;Ensino Superior Incompleto;Feminino
993;Agressao;993;Moral;Tarde;Trevo Albuquerque, 684;TO;Sra. Maria Fernanda Lopes;83;Mulher Cisgenero;Bissexual;Pardo;Ensino Fundamental Incompleto;Feminino
994;;994;Psicologica;Tarde;;;;38;;;;;
995;Assedio;995;Moral;Tarde;Via de Campos, 22;PR;Srta. Ana Júlia Ramos;25;Homem Cisgenero;Heterossexual;Amarelo;Pos-graduacao;Feminino
996;Discriminacao;996;Fisica;Tarde;Viaduto de Moura, 261;ES;Ryan Leão;23;Mulher Transgenero;Assexual;Amarelo;Ensino Superior Incompleto;Feminino
997;Violencia Domestica;997;Patrimonial;Madrugada;Rodovia Daniela Gonçalves, 843;AP;Isaque Azevedo;18;Mulher Cisgenero;Homossexual;Amarelo;Ensino Medio Incompleto;Masculino
998;;998;Patrimonial;Tarde;;;;23;;;;;
999;Invalido;999;Sexual;Madrugada;Pátio de das Neves, 323;ES;Josué Ribeiro;54;Nao-Binario;Bissexual;Pardo;Ensino Fundamental Incompleto;Feminino
1000;Violencia Domestica;1000;Sexual;Manha;Viela de da Luz, 197;XX;Maria Fernanda da Mota;55;Nao-Binario;Heterossexual;Pardo;Ensino Fundamental Incompleto;Masculino
