id_denuncia;tipo_de_denuncia;id_violencia;tipo_violencia;periodo_dia;endereco;estado;nome;idade;identidade_de_genero;orientacao_sexual;etnia;escolaridade;genero_biologico
921;Violencia Domestica;921;Psicologica;Noite;Colônia de da Luz, 983;PR;Emanuel da Rocha;181;Mulher Transgenero;Assexual;Indigena;Ensino Superior Incompleto;Masculino
922;Assedio;922;Fisica;Manha;Lago Andrade, 661;RS;Pedro Lucas Teixeira;183;Mulher Cisgenero;Bissexual;Pardo;Ensino Superior Incompleto;Feminino
923;Violencia Domestica;923;Fisica;Manha;Estrada de Peixoto, 399;XX;Dr. Vinicius Rocha;36;Homem Cisgenero;Pansexual;Pardo;Ensino Medio Incompleto;Masculino
924;;924;Patrimonial;Manha;;;;33;;;;;
925;;925;Patrimonial;Madrugada;;;;79;;;;;
926;Assedio;926;Sexual;Manha;Alameda de Mendes, 321;XX;João Vitor Dias;90;Nao-Binario;Pansexual;Amarelo;Ensino Fundamental Incompleto;Feminino
927;;927;Sexual;Madrugada;;;;30;;;;;
928;Discriminacao;928;Moral;Tarde;Setor Luan Ribeiro, 9;XX;Maitê Viana;11;Homem Cisgenero;Bissexual;Amarelo;Ensino Superior Completo;Masculino
929;Violencia Domestica;929;Patrimonial;Tarde;Trecho de Vargas, 540;MA;Manuela Macedo;40;Homem Cisgenero;Pansexual;Amarelo;Pos-graduacao;Masculino
930;Assedio;930;Fisica;Tarde;Favela Luiza Montenegro, 66;XX;Ana Monteiro;100;Mulher Transgenero;Homossexual;Pardo;Ensino Superior Incompleto;Feminino
931;Outros;931;Fisica;Madrugada;Conjunto Oliveira, 766;SE;Arthur Campos;8;Mulher Transgenero;Homossexual;Amarelo;Ensino Fundamental Completo;Masculino
932;Outros;932;Psicologica;Manha;Quadra Hadassa Montenegro, 702;SC;Luiz Felipe Cavalcante;77;Nao-Binario;Homossexual;Branco;Ensino Superior Completo;Feminino
933;Assedio;933;Psicologica;Manha;Quadra Maysa Mendonça, 478;PI;Erick Câmara;141;Mulher Transgenero;Heterossexual;Branco;Ensino Fundamental Incompleto;Feminino
934;Invalido;934;Patrimonial;Noite;Viaduto de da Rocha, 401;RO;Vinícius Cavalcanti;8;Mulher Transgenero;Bissexual;Negro;Ensino Fundamental Incompleto;Feminino
935;Invalido;935;Moral;Noite;Ladeira de Martins, 358;AC;Arthur Miguel Mendes;30;Mulher Cisgenero;Bissexual;Negro;Ensino Superior Incompleto;Feminino
936;;936;Patrimonial;Noite;;;;51;;;;;
937;Agressao;937;Psicologica;Noite;Rua Ribeiro, 502;PB;Léo Sampaio;nan;Mulher Cisgenero;Pansexual;Amarelo;Ensino Superior Incompleto;Masculino
938;Discriminacao;938;Sexual;Madrugada;Distrito Pietra Farias, 252;AM;Maria Flor Casa Grande;138;Mulher Transgenero;Assexual;Branco;Ensino Medio Completo;Feminino
939;Discriminacao;939;Patrimonial;Madrugada;Campo de Ribeiro, 734;MT;Anthony Aragão;15;Mulher Transgenero;Pansexual;Amarelo;Ensino Medio Completo;Feminino
940;Violencia Domestica;940;Fisica;Manha;Viela Manuella Vargas, 97;GO;Allana Viana;182;Mulher Cisgenero;Homossexual;Amarelo;Ensino Fundamental Incompleto;Feminino
941;Assedio;941;Sexual;Madrugada;Aeroporto Anna Liz Jesus, 433;GO;Mariane Freitas;109;Nao-Binario;Pansexual;Branco;Ensino Fundamental Incompleto;Masculino
942;Discriminacao;942;Patrimonial;Madrugada;Conjunto de Carvalho, 135;MA;Isabella Monteiro;nan;Homem Cisgenero;Bissexual;Branco;Ensino Fundamental Incompleto;Masculino
943;Invalido;943;Sexual;Manha;Estação de Freitas, 105;MS;Ana Beatriz Moreira;107;Mulher Transgenero;Bissexual;Indigena;Pos-graduacao;Masculino
944;Agressao;944;Sexual;Tarde;Área Ravi Azevedo, 628;TO;Ana Liz Porto;38;Mulher Transgenero;Pansexual;Indigena;Pos-graduacao;Feminino
945;Invalido;945;Moral;Noite;Pátio Luana Macedo, 415;PB;Hadassa Oliveira;110;Mulher Cisgenero;Assexual;Pardo;Ensino Fundamental Completo;Masculino
946;Invalido;946;Psicologica;Manha;Via Felipe Leão, 260;TO;Ana Liz da Mota;76;Homem Transgenero;Heterossexual;Indigena;Ensino Superior Incompleto;Feminino
947;Invalido;947;Patrimonial;Noite;Rua de Borges, 704;PB;Mariah Silva;93;Homem Cisgenero;Homossexual;Amarelo;Ensino Medio Incompleto;Masculino
948;;948;Psicologica;Madrugada;;;;19;;;;;
949;;949;Moral;Noite;;;;32;;;;;
950;Invalido;950;Sexual;Tarde;Rodovia Kamilly Barbosa, 67;SC;Maria da Mota;11;Homem Cisgenero;Homossexual;Branco;Pos-graduacao;Feminino
951;Violencia Domestica;951;Moral;Noite;Feira de da Rocha, 878;RJ;Yuri Pastor;1;Nao-Binario;Homossexual;Pardo;Ensino Superior Completo;Feminino
952;Agressao;952;Sexual;Noite;Núcleo Davi Lucca Camargo, 236;RN;Sr. Calebe Fogaça;162;Homem Transgenero;Heterossexual;Pardo;Ensino Medio Completo;Masculino
953;Discriminacao;953;Patrimonial;Manha;Campo Maitê Borges, 370;MT;Allana da Cruz;30;Mulher Cisgenero;Bissexual;Pardo;Pos-graduacao;Feminino
954;;954;Fisica;Madrugada;;;;13;;;;;
955;;955;Moral;Madrugada;;;;50;;;;;
956;Violencia Domestica;956;Moral;Manha;Residencial Vargas, 695;XX;Laís Andrade;101;Mulher Transgenero;Assexual;Indigena;Ensino Medio Incompleto;Feminino
957;Agressao;957;Fisica;Noite;Vale Bryan Silveira, 704;XX;Valentina Nogueira;76;Homem Transgenero;Heterossexual;Pardo;Ensino Fundamental Completo;Feminino
958;Assedio;958;Psicologica;Manha;Rua Lara Moreira, 340;MS;Laís Martins;123;Mulher Cisgenero;Homossexual;Branco;Ensino Superior Incompleto;Feminino
959;Assedio;959;Sexual;Noite;Campo de da Rocha, 660;XX;Maria Vitória Sá;65;Mulher Cisgenero;Heterossexual;Branco;Ensino Fundamental Completo;Masculino
960;Outros;960;Patrimonial;Madrugada;Loteamento de Abreu, 660;RJ;Miguel Casa Grande;nan;Mulher Transgenero;Heterossexual;Indigena;Ensino Fundamental Completo;Masculino
961;Outros;961;Psicologica;Tarde;Setor Dias, 890;PB;Marcos Vinicius Novaes;103;Nao-Binario;Assexual;Branco;Ensino Fundamental Incompleto;Masculino
962;Invalido;962;Fisica;Noite;Campo Abreu, 711;CE;Beatriz Alves;37;Homem Transgenero;Heterossexual;Branco;Ensino Fundamental Completo;Masculino
963;Invalido;963;Patrimonial;Manha;Passarela de Mendonça, 850;AM;Ayla Porto;8;Mulher Transgenero;Assexual;Negro;Ensino Superior Incompleto;Masculino
964;Outros;964;Fisica;Noite;Vereda de Pires, 179;XX;Melissa Sales;10;Homem Transgenero;Pansexual;Branco;Ensino Fundamental Completo;Feminino
965;Assedio;965;Psicologica;Noite;Largo de Santos, 261;ES;Arthur Viana;186;Mulher Cisgenero;Assexual;Branco;Ensino Medio Completo;Feminino
966;Assedio;966;Patrimonial;Tarde;Lagoa Joaquim Ribeiro, 349;RO;Melina Marques;nan;Homem Transgenero;Assexual;Negro;Ensino Fundamental Incompleto;Feminino
967;Outros;967;Psicologica;Tarde;Travessa Camargo, 159;XX;Srta. Anna Liz Cavalcanti;91;Mulher Cisgenero;Bissexual;Indigena;Ensino Medio Incompleto;Feminino
968;Discriminacao;968;Sexual;Manha;Chácara Novais, 364;RR;Maria Clara Gonçalves;186;Homem Cisgenero;Heterossexual;Pardo;Pos-graduacao;Feminino
969;Assedio;969;Psicologica;Noite;Alameda Ian Sousa, 338;RR;Fernando Mendes;nan;Mulher Cisgenero;Heterossexual;Amarelo;Ensino Superior Completo;Feminino
970;Discriminacao;970;Fisica;Manha;Condomínio Giovanna Viana, 794;MA;Kaique Peixoto;142;Homem Cisgenero;Pansexual;Pardo;Ensino Superior Incompleto;Feminino
971;Discriminacao;971;Sexual;Madrugada;Trevo Luiz Gustavo Castro, 211;CE;Dr. João Araújo;165;Homem Cisgenero;Heterossexual;Amarelo;Ensino Superior Completo;Masculino
972;Outros;972;Moral;Noite;Parque de Rocha, 544;MT;Liam da Mata;nan;Mulher Transgenero;Bissexual;Indigena;Ensino Fundamental Completo;Masculino
973;Assedio;973;Psicologica;Madrugada;Condomínio João Lucas Pastor, 565;RN;Zoe Leão;67;Homem Transgenero;Heterossexual;Negro;Ensino Medio Completo;Masculino
974;Invalido;974;Psicologica;Tarde;Área Felipe Aparecida, 572;AP;Theodoro Rezende;100;Homem Transgenero;Homossexual;Indigena;Ensino Superior Incompleto;Feminino
975;Invalido;975;Patrimonial;Tarde;Alameda Andrade, 659;PE;Dr. Alexandre Rezende;102;Mulher Transgenero;Heterossexual;Amarelo;Ensino Medio Completo;Feminino
976;;976;Sexual;Manha;;;;33;;;;;
977;Invalido;977;Moral;Madrugada;Conjunto Arthur Miguel Lima, 626;AM;Júlia Siqueira;86;Nao-Binario;Pansexual;Indigena;Ensino Superior Incompleto;Masculino
978;Invalido;978;Patrimonial;Tarde;Travessa de Carvalho, 485;RJ;Srta. Bianca Mendonça;75;Homem Transgenero;Assexual;Negro;Ensino Fundamental Completo;Masculino
979;Agressao;979;Moral;Noite;Estação Rezende, 783;BA;Rhavi Souza;1;Nao-Binario;Bissexual;Indigena;Ensino Superior Incompleto;Feminino
980;Agressao;980;Psicologica;Noite;Trecho de Novaes, 1;GO;Sabrina Costela;10;Nao-Binario;Bissexual;Branco;Ensino Superior Incompleto;Feminino
981;;981;Psicologica;Tarde;;;;101;;;;;
982;Invalido;982;Psicologica;Manha;Rua Melo, 571;TO;Mariane Freitas;23;Mulher Cisgenero;Homossexual;Indigena;Ensino Medio Completo;Masculino
983;Discriminacao;983;Psicologica;Noite;Favela Ramos, 781;RO;Ana Castro;78;Mulher Transgenero;Assexual;Indigena;Ensino Medio Incompleto;Feminino
984;Agressao;984;Fisica;Noite;Estação Caio Costela, 584;XX;Ana Clara Correia;22;Homem Transgenero;Assexual;Pardo;Ensino Medio Incompleto;Masculino
985;Outros;985;Psicologica;Tarde;Lago Thiago Albuquerque, 985;AM;Ana Lívia Araújo;79;Homem Cisgenero;Bissexual;Branco;Ensino Superior Incompleto;Feminino
986;;986;Psicologica;Noite;;;;16;;;;;
987;Invalido;987;Sexual;Manha;Colônia da Mata, 415;PB;Hellena Souza;77;Nao-Binario;Pansexual;Negro;Ensino Superior Incompleto;Feminino
988;;988;Moral;Tarde;;;;54;;;;;
989;Violencia Domestica;989;Psicologica;Noite;Rua de Andrade, 954;PE;Sophia Macedo;17;Homem Transgenero;Pansexual;Amarelo;Ensino Superior Incompleto;Feminino
990;;990;Psicologica;Manha;;;;54;;;;;
991;Discriminacao;991;Moral;Manha;Ladeira Luara Campos, 388;XX;Thales Rodrigues;95;Nao-Binario;Bissexual;Indigena;Ensino Medio Incompleto;Masculino
992;Assedio;992;Sexual;Tarde;Colônia da Mata, 687;AC;Caio Lima;43;Mulher Cisgenero;Heterossexual;Negro;Pos-graduacao;Masculino
993;Outros;993;Moral;Manha;Núcleo Anna Liz da Rosa, 821;PE;Sophie Caldeira;74;Mulher Cisgenero;Assexual;Pardo;Ensino Medio Incompleto;Masculino
994;;994;Sexual;Noite;;;;16;;;;;
995;Outros;995;Sexual;Madrugada;Lago Costela, 309;SP;Rafael Garcia;131;Homem Transgenero;Homossexual;Negro;Ensino Medio Completo;Feminino
996;;996;Moral;Madrugada;;;;110;;;;;
997;Outros;997;Patrimonial;Manha;Fazenda Joana Abreu, 300;AC;Sr. Mathias Camargo;190;Mulher Transgenero;Pansexual;Branco;Pos-graduacao;Masculino
998;Invalido;998;Fisica;Manha;Núcleo de Vargas, 91;RN;Marcelo Ferreira;25;Homem Transgenero;Heterossexual;Negro;Ensino Medio Completo;Masculino
999;Outros;999;Patrimonial;Manha;Alameda Lucas Ramos, 605;XX;Lara Alves;45;Homem Transgenero;Homossexual;Pardo;Ensino Medio Incompleto;Masculino
1000;Agressao;1000;Fisica;Manha;Passarela Moreira, 168;MT;Caroline Cunha;93;Mulher Cisgenero;Assexual;Amarelo;Ensino Fundamental Completo;Masculino
